"tBodyAcc.mean...X","tBodyAcc.mean...Y","tBodyAcc.mean...Z","tBodyAcc.std...X","tBodyAcc.std...Y","tBodyAcc.std...Z","activity","Type"
0.22981714,-0.0026481752,-0.082070626,-0.36385083,-0.084507907,-0.4022629,"WALKING","Test"
0.27822455,-0.016181738,-0.1075716,-0.99822604,-0.99043752,-0.98923957,"SITTING","Test"
0.27574674,-0.015388072,-0.10505767,-0.99581447,-0.98247951,-0.9819142,"SITTING","Test"
0.27723542,-0.025677001,-0.11843072,-0.99639048,-0.95268767,-0.96541011,"SITTING","Test"
0.27815992,-0.0076678258,-0.09927102,-0.99697493,-0.96211178,-0.987355,"SITTING","Test"
0.27871074,-0.016793927,-0.10524076,-0.99859653,-0.9906669,-0.98746213,"SITTING","Test"
0.27829493,-0.022664347,-0.11591945,-0.99724431,-0.96872118,-0.98613179,"SITTING","Test"
0.27625455,-0.016985093,-0.10885324,-0.99639413,-0.98567065,-0.98354536,"SITTING","Test"
0.27486428,-0.01561837,-0.097528302,-0.99623776,-0.98664644,-0.989707,"SITTING","Test"
0.29648714,-0.014684879,-0.13980848,-0.98771367,-0.83424238,-0.94105035,"SITTING","Test"
0.27379132,-0.041945691,-0.10724671,-0.99483845,-0.94900945,-0.98929992,"SITTING","Test"
0.27609539,-0.018046144,-0.11243656,-0.99592796,-0.96849709,-0.98746474,"SITTING","Test"
0.27767523,-0.012379484,-0.10466656,-0.99824732,-0.98968847,-0.97817711,"SITTING","Test"
0.27679437,-0.017846957,-0.099866917,-0.99683186,-0.98725167,-0.97461636,"SITTING","Test"
0.28028279,-0.019175262,-0.10932156,-0.99531257,-0.975241,-0.97892176,"SITTING","Test"
0.28540286,0.002355779,-0.16984868,-0.95371281,-0.86194417,-0.78706775,"SITTING","Test"
0.2782907,-0.014536086,-0.10524253,-0.99678611,-0.98839324,-0.98950215,"SITTING","Test"
0.28022445,-0.028037933,-0.12428498,-0.99664261,-0.9761271,-0.98747869,"SITTING","Test"
0.27664638,-0.0049748937,-0.104754,-0.99726953,-0.96546147,-0.98114499,"SITTING","Test"
0.27925474,-0.012044574,-0.11526539,-0.98482887,-0.96879944,-0.96316567,"SITTING","Test"
0.27505303,-0.024059404,-0.10589705,-0.99525842,-0.97190867,-0.98360641,"SITTING","Test"
0.27981772,-0.010396061,-0.11320248,-0.98493079,-0.95923068,-0.96438621,"SITTING","Test"
0.27579491,-0.034804666,-0.10983325,-0.99417869,-0.92858508,-0.99348617,"SITTING","Test"
0.27724091,-0.01767369,-0.12039377,-0.99512799,-0.9871038,-0.98904192,"SITTING","Test"
0.27047249,-0.0089373643,-0.095150167,-0.98563184,-0.91172769,-0.94366406,"SITTING","Test"
0.25717778,-0.02328523,-0.014653762,-0.938404,-0.92009078,-0.66768331,"STANDING","Test"
0.2757457,-0.010371994,-0.09977589,-0.99837313,-0.98693291,-0.9910219,"STANDING","Test"
0.27133883,-0.029954058,-0.11859533,-0.96093148,-0.90503507,-0.87126958,"STANDING","Test"
0.27859589,-0.015231928,-0.098908415,-0.99878507,-0.98194306,-0.99137882,"STANDING","Test"
0.27915178,-0.021879444,-0.10973077,-0.99778103,-0.99295121,-0.98568028,"STANDING","Test"
0.27454383,-0.023145294,-0.1125396,-0.99620456,-0.9915728,-0.98751828,"STANDING","Test"
0.26906631,-0.027685967,-0.11017794,-0.9968836,-0.9864395,-0.9884791,"STANDING","Test"
0.27557925,-0.018936424,-0.097409776,-0.99606469,-0.96822549,-0.98069598,"STANDING","Test"
0.28193083,-0.004880615,-0.086106145,-0.98907559,-0.95900626,-0.97302388,"STANDING","Test"
0.31107792,-0.019430625,-0.10186634,-0.9366878,-0.84018585,-0.81682639,"STANDING","Test"
0.26232825,-0.023257054,-0.12552494,-0.98456111,-0.91337982,-0.91267279,"STANDING","Test"
0.28841575,-0.003485395,-0.083827858,-0.99457065,-0.97835984,-0.97994262,"STANDING","Test"
0.28602671,-0.013163359,-0.11908252,-0.97541469,-0.9674579,-0.94495817,"STANDING","Test"
0.27116593,-0.025972908,-0.094923481,-0.97012403,-0.90187818,-0.9652996,"STANDING","Test"
0.25309467,-0.044192268,-0.13929762,-0.96892213,-0.9103836,-0.91886033,"STANDING","Test"
0.27974586,-0.018271026,-0.10399988,-0.99581919,-0.97635361,-0.97772468,"STANDING","Test"
0.29926682,0.011798517,-0.031653276,-0.94875426,-0.84418244,-0.88070536,"STANDING","Test"
0.29389749,0.01115091,-0.069281198,-0.96241329,-0.86333992,-0.85995713,"STANDING","Test"
0.27563911,-0.015565524,-0.1254582,-0.98916068,-0.96851562,-0.96872274,"STANDING","Test"
0.27225459,-0.025051205,-0.13318432,-0.99115349,-0.96354868,-0.97316133,"STANDING","Test"
0.27642711,-0.026277565,-0.12694133,-0.99298881,-0.96561954,-0.9657378,"STANDING","Test"
0.28016952,-0.014362437,-0.10047145,-0.99359232,-0.9719031,-0.97793999,"STANDING","Test"
0.27746102,-0.01584543,-0.10639347,-0.99502745,-0.97159341,-0.97872472,"STANDING","Test"
0.27548482,-0.02605042,-0.11815167,-0.99381904,-0.96992551,-0.96274798,"STANDING","Test"
0.28837469,-0.0085476599,-0.10705876,-0.99334035,-0.9619744,-0.98449309,"STANDING","Test"
0.28590496,-0.0077447295,-0.10273652,-0.99188377,-0.96571091,-0.98415868,"STANDING","Test"
0.27460055,-0.02503513,-0.11683085,-0.99559442,-0.98206892,-0.98526237,"STANDING","Test"
0.27483295,-0.027847788,-0.12952716,-0.99385248,-0.96744548,-0.97829499,"STANDING","Test"
0.27252874,-0.020954013,-0.11447249,-0.99678413,-0.97590627,-0.98659699,"STANDING","Test"
0.27921995,-0.018620399,-0.11390197,-0.99445523,-0.97041688,-0.96531629,"STANDING","Test"
0.27029822,-0.032613869,-0.11752018,-0.99474279,-0.97326761,-0.96709068,"STANDING","Test"
0.27191593,-0.019731212,-0.10278027,-0.99074021,-0.98734334,-0.99000242,"LAYING","Test"
0.33999093,-0.039323711,-0.11380871,-0.8552877,-0.88627572,-0.91776601,"LAYING","Test"
0.29089459,-0.012652477,-0.11315576,-0.98930153,-0.99094197,-0.99122081,"LAYING","Test"
0.3009048,-0.023610414,-0.096890735,-0.98681212,-0.974874,-0.9869338,"LAYING","Test"
0.29301384,-0.01607838,-0.11018298,-0.98371207,-0.97530943,-0.98214793,"LAYING","Test"
0.27205902,-0.021271356,-0.10063642,-0.99521892,-0.99197156,-0.99657104,"LAYING","Test"
0.17376905,-0.024869125,-0.094733441,-0.8938616,-0.94420408,-0.96082431,"LAYING","Test"
0.27631974,-0.017844672,-0.10385552,-0.99576459,-0.99564856,-0.9942946,"LAYING","Test"
0.27869543,-0.017640511,-0.10511841,-0.99746842,-0.99845545,-0.99334269,"LAYING","Test"
0.28026202,-0.018697516,-0.10968549,-0.99612342,-0.99807443,-0.99196657,"LAYING","Test"
0.29238966,-0.014798532,-0.11487816,-0.99280911,-0.99112641,-0.99202521,"LAYING","Test"
0.27616038,-0.018258159,-0.10492036,-0.97000881,-0.98965068,-0.9862869,"LAYING","Test"
0.27628845,-0.020230299,-0.099639409,-0.9720728,-0.99289582,-0.98776726,"LAYING","Test"
0.323685,-0.015714002,-0.11094539,-0.97812842,-0.99262693,-0.98885228,"LAYING","Test"
0.27524826,-0.016467107,-0.11215011,-0.96345392,-0.99113223,-0.98983504,"LAYING","Test"
0.32773332,-0.012972104,-0.10934048,-0.91832647,-0.9739953,-0.96697887,"LAYING","Test"
0.26238254,-0.020021626,-0.099674861,-0.96097213,-0.99090799,-0.98377812,"LAYING","Test"
0.28567994,-0.021402652,-0.099788959,-0.98882456,-0.99010644,-0.99850164,"LAYING","Test"
0.29490692,-0.017273605,-0.10855348,-0.97238323,-0.99040729,-0.99071755,"LAYING","Test"
0.2673108,-0.017739291,-0.10418492,-0.97618683,-0.98801979,-0.99327413,"LAYING","Test"
0.29493279,-0.018148994,-0.10870259,-0.97149269,-0.98887703,-0.99356016,"LAYING","Test"
0.2843065,-0.017380345,-0.10824585,-0.97250517,-0.99019849,-0.98989676,"LAYING","Test"
0.27747775,-0.017918468,-0.10552646,-0.97290191,-0.98988889,-0.98890697,"LAYING","Test"
0.31454279,-0.015639484,-0.11205392,-0.97482366,-0.99079803,-0.99323782,"LAYING","Test"
